tweet_id,timestamp,source,text,name,dog_stage,rating_score,retweet_count,favorite_count,jpg_url,img_num,dog_breed,confidence
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,None,1.2,5203,14712,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian_husky,0.703224
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,None,1.1,1663,8246,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West_Highland_white_terrier,0.539463
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,None,1.3,2954,11548,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,0.524583
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,None,1.2,5656,16198,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,0.954089
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,None,1.2,7726,22328,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,collie,0.767005
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,None,1.2,2198,8564,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,Cardigan,0.8391290000000001
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,None,1.2,4861,12334,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,0.461164
796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,Ruby,None,1.1,16628,36177,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,golden_retriever,0.600276
796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Yogi,None,1.2,2703,9469,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,chow,0.973846
796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Daisy,None,1.3,4284,12071,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,golden_retriever,0.893775
795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Brody,None,1.2,3323,11270,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,golden_retriever,0.925494
795076730285391872,2016-11-06 01:33:58,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Bailey,None,1.1,6288,18139,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,None,0.0
794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,None,1.2,2697,11492,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,toy_poodle,0.0376618
794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,None,1.2,3088,10686,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,0.988307
794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Laika,pupper,1.4,3895,10314,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,None,0.0
793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Maximus,None,1.2,5711,18910,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador_retriever,0.8616510000000001
793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,None,1.3,2187,10295,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old_English_sheepdog,0.7652770000000001
793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,None,1.2,1908,8926,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,miniature_pinscher,0.538981
793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Fiona,None,1.2,2786,11953,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,golden_retriever,0.326122
793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,None,1.3,10723,27597,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan_hound,0.274637
793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,None,1.3,3812,11780,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,golden_retriever,0.559308
793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,None,1.1,3338,11001,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,wire-haired_fox_terrier,0.456047
793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,None,1.0,3301,9997,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,French_bulldog,0.0187591
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,None,1.1,2310,7740,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,Lakeland_terrier,0.266824
793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,None,1.2,3238,10478,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,golden_retriever,0.946224
793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,None,1.1,1984,6909,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian_greyhound,0.193869
793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,None,1.1,4551,14202,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,Labrador_retriever,0.7249439999999999
792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,None,1.2,4964,12666,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,standard_poodle,8.31451e-05
792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,None,1.2,1963,8209,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire_terrier,0.912804
792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,None,1.1,2088,8029,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,komondor,0.942856
791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,None,1.2,2963,9841,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,miniature_pinscher,0.892925
790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,None,1.2,2483,11089,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,cocker_spaniel,0.349195
790946055508652032,2016-10-25 16:00:09,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,puppo,1.2,5496,18601,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,golden_retriever,0.245773
790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,None,1.2,2203,9158,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese_mountain_dog,0.996541
790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Duke,None,1.1,8183,22473,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,malinois,0.000152999
790277117346975746,2016-10-23 19:42:02,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Bruce,None,1.1,3732,14081,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,Labrador_retriever,0.427742
789986466051088384,2016-10-23 00:27:05,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,None,1.2,2704,10369,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,golden_retriever,0.07853049999999999
789903600034189313,2016-10-22 18:57:48,Vine - Make a Scene,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,Ralphy,pupper,1.3,4858,11673,,,,
789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Eli,None,1.3,2080,8448,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,chow,0.260702
789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Brownie,None,1.2,2279,7620,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake_Bay_retriever,0.8788219999999999
789530877013393408,2016-10-21 18:16:44,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,None,1.2,3942,13188,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,schipperke,0.363272
789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,None,1.0,3014,10196,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,malamute,0.81286
789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Bo,None,1.2,3244,10875,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,Chihuahua,0.746135
788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Lucy,None,1.1,14409,30653,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,golden_retriever,0.0340897
788765914992902144,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,None,1.2,12014,30658,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,cocker_spaniel,0.500509
788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,None,1.1,5990,16060,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,golden_retriever,0.805238
788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,None,1.3,1510,6865,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,chow,0.814145
787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,None,1.1,3540,9717,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,0.362835
787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,puppo,1.3,3240,11416,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_shepherd,0.992339
787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,None,1.1,3300,12120,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,0.900483
787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,None,1.0,2032,8726,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,golden_retriever,0.105703
786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,None,1.2,9327,29725,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden_retriever,0.915303
786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,None,1.1,3601,10497,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,0.709512
786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,doggo,1.3,4072,12189,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden_retriever,0.929266
786286427768250368,2016-10-12 19:24:27,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,Arnie,None,1.2,3352,8930,,,,
786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,None,1.1,5571,17178,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,Labrador_retriever,0.478193
785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,None,1.2,3652,12696,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,toy_poodle,0.00849262
785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,None,1.1,2334,10183,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,miniature_pinscher,0.436023
785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,None,1.2,1911,8128,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,chow,0.056137
785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,None,1.1,5639,13491,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,Eskimo_dog,0.0274944
784826020293709826,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Rusty,None,1.3,3712,11310,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1.0,chow,0.0903414
784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,None,1.1,2970,10039,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,malamute,0.757764
784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,None,1.2,1491,6329,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,miniature_poodle,0.744819
784183165795655680,2016-10-07 00:06:50,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,Reginald,puppo,1.2,9374,22513,,,,
784057939640352768,2016-10-06 15:49:14,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,Balto,None,1.2,12953,33505,,,,
783839966405230592,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,None,1.3,12643,33689,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,None,0.0
783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,None,1.2,2269,8209,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,Lakeland_terrier,0.26565900000000003
783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,None,1.2,3737,11650,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,chow,0.314265
783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,None,1.1,2608,9468,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,Chihuahua,0.789
783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,None,1.2,13616,32651,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,Cardigan,0.593858
783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,None,1.1,2565,9112,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,Chesapeake_Bay_retriever,0.240602
782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Cali,None,1.2,8521,26949,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,golden_retriever,0.17139300000000002
782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,doggo,1.1,1604,8310,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,golden_retriever,0.560699
782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,None,1.0,6238,19250,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,Irish_setter,0.574557
782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,None,1.1,2184,8694,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,malamute,0.8408709999999999
782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,doggo,1.2,6470,18630,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,briard,0.5044270000000001
781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,Chipson,None,1.1,3920,12357,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,None,0.0
781655249211752448,2016-09-30 00:41:48,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,Combo,doggo,1.1,1314,4466,,,,
781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,Oakley,None,1.1,2458,9428,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2.0,Mexican_hairless,0.8877709999999999
780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,None,1.0,2328,8033,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1.0,Chesapeake_Bay_retriever,0.488555
780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,Koda,None,1.1,1505,6141,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,Siberian_husky,0.951963
780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,None,1.1,1224,5892,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1.0,Great_Dane,0.382491
779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,None,1.1,8237,21252,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,golden_retriever,0.99383
779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,Reggie,None,1.2,4207,13206,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1.0,toy_poodle,0.43108
778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,None,1.1,8437,22342,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2.0,cocker_spaniel,0.7153510000000001
778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Mya,None,1.1,1562,7717,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1.0,Staffordshire_bullterrier,0.351434
778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,None,1.1,1176,5177,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2.0,Airedale,0.786089
778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,None,1.3,1271,6515,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1.0,collie,0.345266
778286810187399168,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,None,1.1,3836,11576,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1.0,Boston_bull,0.32207
777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,None,0.3,1893,7078,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1.0,Afghan_hound,0.123529
777621514455814149,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,Derek,None,1.2,2910,9742,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1.0,chow,0.999823
777189768882946048,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Jeffrey,None,1.2,4999,15921,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2.0,Chihuahua,0.988412
776477788987613185,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,pupper,1.1,3249,9858,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1.0,Labrador_retriever,0.8848389999999999
